DEPTH,PERM,PHIE,PHIT,SWE_WAXMAN,SWTF_WAXMAN,well_name
2986.5,0.0623,0.098014,0.237001,1,1,well 4
2987,0.0668,0.10265,0.227304,1,1,well 4
2987.5,0.3571,0.147256,0.245306,1,1,well 4
2988,4.7669,0.201073,0.258776,1,1,well 4
2988.5,30.5419,0.240577,0.281977,1,1,well 4
2989,117.1564,0.259266,0.286466,1,1,well 4
2989.5,119.1999,0.253055,0.277781,1,1,well 4
2990,10.0156,0.214564,0.263426,1,1,well 4
2990.5,2.3567,0.18704,0.252834,1,1,well 4
2991,0.6245,0.162375,0.261367,1,1,well 4
2991.5,7.0838,0.209822,0.26413,1,1,well 4
2992,42.4693,0.240337,0.27512,1,1,well 4
2992.5,54.7563,0.242023,0.273373,1,1,well 4
2993,53.2316,0.231354,0.258574,1,1,well 4
2993.5,17.1415,0.211963,0.247458,1,1,well 4
2994,41.198,0.227484,0.256674,1,1,well 4
2994.5,245.1931,0.258038,0.276145,1,1,well 4
2995,396.762,0.273799,0.291116,1,1,well 4
2995.5,1330.5059,0.285983,0.295706,1,1,well 4
2996,1330.4973,0.285984,0.295706,1,1,well 4
2996.5,2100.6365,0.295258,0.303302,1,1,well 4
2997,882.7346,0.287337,0.3004,1,1,well 4
2997.5,272.6636,0.266582,0.28584,1,1,well 4
2998,108.3856,0.235574,0.255744,1,1,well 4
2998.5,12.7895,0.203641,0.239475,1,1,well 4
2999,15.9399,0.210513,0.246413,1,1,well 4
2999.5,20.9535,0.220362,0.256956,1,1,well 4
3000,160.845,0.24474,0.263476,1,1,well 4
3000.5,491.864,0.257589,0.269558,1,1,well 4
3001,324.5816,0.243334,0.255638,1,1,well 4
3001.5,53.8654,0.217842,0.23991,1,1,well 4
3002,0.4601,0.149825,0.225399,1,1,well 4
3002.5,0.0083,0.061695,0.182019,1,1,well 4
3003,0.0045,0.050691,0.174375,1,1,well 4
3003.5,0.0023,0.039595,0.165015,1,1,well 4
3004,0.001,0.028351,0.152989,1,1,well 4
3004.5,0.0006,0.022488,0.145168,1,1,well 4
3005,0.0005,0.020144,0.141614,1,1,well 4
3005.5,0.0006,0.022359,0.144957,1,1,well 4
3006,0.0011,0.029267,0.154053,1,1,well 4
3006.5,0.0012,0.030209,0.155152,1,1,well 4
3007,0.0037,0.047405,0.171718,1,1,well 4
3007.5,0.0025,0.040776,0.16602,1,1,well 4
3008,0.0025,0.040774,0.166007,1,1,well 4
3008.5,0.0008,0.025992,0.149907,1,1,well 4
3009,0.0005,0.020257,0.141702,1,1,well 4
3009.5,0.0002,0.01402,0.130658,1,1,well 4
3010,0.0002,0.011894,0.126145,1,1,well 4
3010.5,0.0003,0.015264,0.133068,1,1,well 4
3011,0.0012,0.030679,0.155597,1,1,well 4
3011.5,0.0024,0.040365,0.165553,1,1,well 4
3012,0.0059,0.055405,0.177614,1,1,well 4
3012.5,0.0038,0.047844,0.171948,1,1,well 4
3013,0.0039,0.048072,0.172119,1,1,well 4
3013.5,0.0011,0.029097,0.153682,1,1,well 4
3014,0.0004,0.018629,0.138965,1,1,well 4
3014.5,0.0003,0.015556,0.133531,1,1,well 4
3015,0.0003,0.014867,0.132208,1,1,well 4
3015.5,0.0004,0.017742,0.137433,1,1,well 4
3016,0.0003,0.015653,0.133681,1,1,well 4
3016.5,0.0002,0.012921,0.128236,1,1,well 4
3017,0.0004,0.019307,0.140011,1,1,well 4
3017.5,0.0008,0.025551,0.149128,1,1,well 4
3018,0.0009,0.027721,0.151902,1,1,well 4
3018.5,0.0006,0.02285,0.145382,1,1,well 4
3019,0.0004,0.019651,0.140522,1,1,well 4
3019.5,0.0007,0.023768,0.146661,1,1,well 4
3020,0.0008,0.025687,0.149252,1,1,well 4
3020.5,0.0009,0.027419,0.151469,1,1,well 4
3021,0.0006,0.022846,0.14532,1,1,well 4
3021.5,0.0004,0.0193,0.139901,1,1,well 4
3022,0.0004,0.01817,0.138021,1,1,well 4
3022.5,0.0004,0.01784,0.137448,1,1,well 4
3023,0.0005,0.021324,0.143035,1,1,well 4
3023.5,0.0005,0.020233,0.141344,1,1,well 4
3024,0.0006,0.022199,0.144315,1,1,well 4
3024.5,0.0002,0.013815,0.129913,1,1,well 4
3025,0.0002,0.011217,0.124274,1,1,well 4
3025.5,0.0002,0.011216,0.124262,1,1,well 4
3026,0.0002,0.013999,0.130251,1,1,well 4
3026.5,0.0003,0.015144,0.132486,1,1,well 4
3027,0.0002,0.014468,0.131163,1,1,well 4
3027.5,0.0003,0.016659,0.135268,1,1,well 4
3028,0.0006,0.022447,0.144589,1,1,well 4
3028.5,0.0007,0.023752,0.146439,1,1,well 4
3029,0.0005,0.021687,0.143446,1,1,well 4
3029.5,0.0003,0.016656,0.135219,1,1,well 4
3030,0.0006,0.022572,0.144726,1,1,well 4
3030.5,0.0006,0.0227,0.1449,1,1,well 4
3031,0.0012,0.030475,0.154919,1,1,well 4
3031.5,0.0012,0.030634,0.155092,1,1,well 4
3032,0.0012,0.030472,0.154894,1,1,well 4
3032.5,0.0007,0.024282,0.147084,1,1,well 4
3033,0.0008,0.025242,0.148374,1,1,well 4
3033.5,0.0035,0.046645,0.170515,1,1,well 4
3034,0.0089,0.063586,0.182506,1,1,well 4
3034.5,0.0058,0.055582,0.17724,1,1,well 4
3035,0.0039,0.048463,0.171942,1,1,well 4
3035.5,0.0048,0.052286,0.174849,1,1,well 4
3036,0.0133,0.0716,0.187134,1,1,well 4
3036.5,0.0263,0.086145,0.194421,1,1,well 4
3037,0.0017,0.030668,0.171394,1,1,well 4
3037.5,0.0036,0.044939,0.177409,1,1,well 4
3038,0.0074,0.060809,0.177471,1,1,well 4
3038.5,0.0074,0.060813,0.177471,1,1,well 4
3039,0.0049,0.046197,0.190312,1,1,well 4
3039.5,0.0024,0.036154,0.175687,1,1,well 4
3040,0.0027,0.038415,0.17673,1,1,well 4
3040.5,0.002,0.040947,0.153954,1,1,well 4
3041,0.0006,0.025695,0.138683,1,1,well 4
3041.5,0.0004,0.021544,0.130765,1,1,well 4
3042,0.0004,0.021828,0.13196,1,1,well 4
3042.5,0.0009,0.029093,0.144321,1,1,well 4
3043,0.002,0.040268,0.157575,1,1,well 4
3043.5,0.0018,0.034975,0.165147,1,1,well 4
3044,0.0021,0.03591,0.169793,1,1,well 4
3044.5,0.0015,0.032826,0.1606,1,1,well 4
3045,0.0032,0.048156,0.161673,1,1,well 4
3045.5,0.0024,0.043541,0.157285,1,1,well 4
3046,0.0036,0.049285,0.165199,1,1,well 4
3046.5,0.0028,0.043584,0.166824,1,1,well 4
3047,0.0133,0.076055,0.165387,1,1,well 4
3047.5,0.0168,0.08162,0.158749,1,1,well 4
3048,0.0331,0.08615,0.139548,1,1,well 4
3048.5,0.0886,0.102468,0.153956,1,1,well 4
3049,0.0493,0.098118,0.161556,1,1,well 4
3049.5,0.0186,0.083119,0.164792,1,1,well 4
3050,0.0056,0.060924,0.153283,1,1,well 4
3050.5,0.0105,0.072735,0.154637,1,1,well 4
3051,0.0076,0.065746,0.160157,1,1,well 4
3051.5,0.028,0.090687,0.161548,1,1,well 4
3052,0.0186,0.083141,0.164792,1,1,well 4
3052.5,0.1042,0.109133,0.166262,1,1,well 4
3053,0.0293,0.09215,0.16894,1,1,well 4
3053.5,0.009,0.07115,0.142431,1,1,well 4
3054,0.0007,0.032937,0.118263,1,1,well 4
3054.5,0.0007,0.033676,0.115659,1,1,well 4
3055,0.0022,0.047191,0.138738,1,1,well 4
3055.5,0.0083,0.068495,0.153839,1,1,well 4
3056,0.0076,0.066618,0.155205,1,1,well 4
3056.5,0.0052,0.060847,0.145948,1,1,well 4
3057,0.0029,0.049652,0.148249,1,1,well 4
3057.5,0.0022,0.043167,0.15253,1,1,well 4
3058,0.0038,0.051995,0.160183,1,1,well 4
3058.5,0.007,0.063041,0.165242,1,1,well 4
3059,0.0085,0.066307,0.168628,1,1,well 4
3059.5,0.0043,0.052888,0.16608,1,1,well 4
3060,0.0017,0.037715,0.156653,1,1,well 4
3060.5,0.0011,0.034628,0.140112,1,1,well 4
3061,0.0013,0.036763,0.141121,1,1,well 4
3061.5,0.0015,0.041945,0.133229,1,1,well 4
3062,0.0012,0.037369,0.137388,1,1,well 4
3062.5,0.0015,0.041345,0.134495,1,1,well 4
3063,0.0069,0.064616,0.155395,1,1,well 4
3063.5,0.0079,0.067051,0.156427,1,1,well 4
3064,0.0123,0.07567,0.158099,1,1,well 4
3064.5,0.0073,0.066826,0.147828,1,1,well 4
3065,0.113,0.107695,0.159728,1,1,well 4
3065.5,0.0169,0.08125,0.164965,1,1,well 4
3066,0.004,0.054422,0.155146,1,1,well 4
3066.5,0.0014,0.03845,0.142125,1,1,well 4
3067,0.001,0.037297,0.125142,1,1,well 4
3067.5,0.0023,0.048049,0.135,1,1,well 4
3068,0.0017,0.042287,0.14172,1,1,well 4
3068.5,0.0021,0.039767,0.16124,1,1,well 4
3069,0.0039,0.049212,0.171213,1,1,well 4
3069.5,0.0033,0.045232,0.171518,1,1,well 4
3070,0.003,0.044294,0.168001,1,1,well 4
3070.5,0.001,0.027462,0.155209,1,1,well 4
3071,0.0004,0.0195,0.140615,1,1,well 4
3071.5,0.0008,0.027198,0.146917,1,1,well 4
3072,0.0002,0.014521,0.131686,1,1,well 4
3072.5,0.0007,0.025503,0.145872,1,1,well 4
3073,0.0012,0.032938,0.152336,1,1,well 4
3073.5,0.0051,0.05747,0.162134,1,1,well 4
3074,0.005,0.057052,0.16217,1,1,well 4
3074.5,0.0026,0.043815,0.162062,1,1,well 4
3075,0.001,0.02767,0.153981,1,1,well 4
3075.5,0.0015,0.034786,0.155705,1,1,well 4
3076,0.0026,0.043057,0.164508,1,1,well 4
3076.5,0.0045,0.050902,0.174626,1,1,well 4
3077,0.004,0.047138,0.177273,1,1,well 4
3077.5,0.0052,0.052762,0.17924,1,1,well 4
3078,0.0107,0.069382,0.178033,1,1,well 4
3078.5,0.0056,0.055065,0.176698,1,1,well 4
3079,0.0017,0.030885,0.171397,1,1,well 4
3079.5,0.0016,0.028692,0.172761,1,1,well 4
3080,0.0023,0.035375,0.175762,1,1,well 4
3080.5,0.0031,0.040145,0.180126,1,1,well 4
3081,0.0017,0.031115,0.171381,1,1,well 4
3081.5,0.0019,0.031814,0.173674,1,1,well 4
3082,0.003,0.038741,0.18257,1,1,well 4
3082.5,0.0042,0.048518,0.177176,1,1,well 4
3083,0.003,0.042414,0.172892,1,1,well 4
3083.5,0.0041,0.052733,0.162544,1,1,well 4
3084,0.379,0.138536,0.198587,1,1,well 4
3084.5,11.8321,0.19788,0.230942,0.8516,0.8729,well 4
3085,102.4788,0.23076,0.249637,0.8688,0.8787,well 4
3085.5,35.1934,0.221483,0.24961,0.9312,0.9389,well 4
3086,39.1228,0.217865,0.243138,0.9362,0.9428,well 4
3086.5,27.904,0.217836,0.247654,0.9217,0.9312,well 4
3087,20.859,0.225528,0.264356,0.8783,0.8962,well 4
3087.5,58.0003,0.246497,0.278171,0.8434,0.8612,well 4
3088,101.6298,0.253207,0.279403,0.864,0.8767,well 4
3088.5,264.6711,0.252849,0.268544,0.9062,0.9117,well 4
3089,167.2667,0.246326,0.264658,0.9219,0.9273,well 4
3089.5,130.5266,0.244797,0.265231,1,1,well 4
3090,93.6747,0.243428,0.267191,0.933,0.9389,well 4
3090.5,158.5821,0.244063,0.262304,1,1,well 4
3091,64.9346,0.229741,0.253176,1,1,well 4
3091.5,109.639,0.224271,0.24073,1,1,well 4
3092,78.6732,0.21467,0.231532,1,1,well 4
3092.5,102.9845,0.217013,0.232167,1,1,well 4
3093,62.9475,0.215412,0.234562,1,1,well 4
3093.5,60.5376,0.217098,0.237148,1,1,well 4
3094,103.0761,0.222998,0.239661,1,1,well 4
3094.5,60.7347,0.213291,0.232149,1,1,well 4
3095,0.0349,0.093231,0.195659,1,1,well 4
3095.5,0.0007,0.022355,0.149774,1,1,well 4
3096,0.0002,0.006277,0.135068,1,1,well 4
3096.5,0.0003,0.007354,0.153508,1,1,well 4
3097,0.0017,0.01608,0.195647,1,1,well 4
3097.5,0.0112,0.051288,0.226367,1,1,well 4
3098,0.0797,0.101951,0.251061,1,1,well 4
3098.5,0.2614,0.137466,0.257743,1,1,well 4
3099,0.1236,0.114631,0.255226,1,1,well 4
3099.5,0.4385,0.153798,0.248656,1,1,well 4
3100,0.0757,0.104098,0.239125,1,1,well 4
3100.5,0.0295,0.079942,0.227351,1,1,well 4
3101,0.0327,0.079849,0.235543,1,1,well 4
3101.5,0.5752,0.161022,0.259097,1,1,well 4
3102,5.9926,0.215875,0.281538,1,1,well 4
3102.5,14.8105,0.229924,0.279766,1,1,well 4
3103,5.8892,0.211399,0.271834,1,1,well 4
3103.5,0.5828,0.161607,0.255451,1,1,well 4
3104,0.4645,0.154914,0.25694,1,1,well 4
3104.5,0.94,0.173869,0.263136,1,1,well 4
3105,48.0705,0.241446,0.273662,1,1,well 4
3105.5,48.4136,0.238971,0.269924,1,1,well 4
3106,22.919,0.231251,0.271526,1,1,well 4
3106.5,3.1192,0.19648,0.262067,1,1,well 4
3107,1.467,0.180439,0.254953,1,1,well 4
3107.5,1.6294,0.178794,0.244981,1,1,well 4
3108,0.6417,0.164315,0.25531,1,1,well 4
3108.5,7.3955,0.216119,0.273827,1,1,well 4
3109,36.992,0.253381,0.297506,1,1,well 4
3109.5,718.4987,0.291756,0.307064,1,1,well 4
3110,1567.058,0.294387,0.303995,1,1,well 4
3110.5,1730.1399,0.289355,0.297556,1,1,well 4
3111,1108.6627,0.285512,0.296137,1,1,well 4
3111.5,2102.355,0.299806,0.308237,1,1,well 4
3112,4359.1699,0.312069,0.317641,1,1,well 4
3112.5,7454.0972,0.322425,0.326226,1,1,well 4
3113,6813.4604,0.324428,0.328903,1,1,well 4
3113.5,7839.208,0.32255,0.326105,1,1,well 4
3114,5543.1602,0.316104,0.3208,1,1,well 4
3114.5,3537.4873,0.308107,0.314406,1,1,well 4
3115,2803.981,0.29973,0.306352,1,1,well 4
3115.5,3183.5808,0.298985,0.304782,1,1,well 4
3116,4648.1592,0.297738,0.301397,1,1,well 4
3116.5,8187.3169,0.305671,0.307446,1,1,well 4
3117,9891.7266,0.303706,0.304507,1,1,well 4
3117.5,2104.2659,0.28677,0.293409,1,1,well 4
3118,6.5182,0.202048,0.249533,1,1,well 4
3118.5,0.0031,0.037393,0.186218,1,1,well 4
3119,0.0017,0.030871,0.171416,1,1,well 4
3119.5,0.0006,0.018757,0.151271,1,1,well 4
3120,0.0026,0.033493,0.18527,1,1,well 4
3120.5,0.0023,0.035248,0.176993,1,1,well 4
3121,0.0053,0.051764,0.182917,1,1,well 4
3121.5,0.0043,0.047622,0.180838,1,1,well 4
3122,0.0042,0.047772,0.179617,1,1,well 4
3122.5,0.0024,0.034225,0.181748,1,1,well 4
3123,0.0028,0.036829,0.182715,1,1,well 4
3123.5,0.0016,0.021952,0.186002,1,1,well 4
3124,0.0018,0.028951,0.17857,1,1,well 4
3124.5,0.0022,0.033312,0.179471,1,1,well 4
3125,0.0036,0.043308,0.182283,1,1,well 4
3125.5,0.0023,0.028501,0.189109,1,1,well 4
3126,0.0016,0.019102,0.189677,1,1,well 4
3126.5,0.0024,0.027782,0.192666,1,1,well 4
3127,0.003,0.030337,0.198293,1,1,well 4
3127.5,0.0025,0.031782,0.187713,1,1,well 4
3128,0.0014,0.022419,0.177883,1,1,well 4
3128.5,0.0012,0.02534,0.168295,1,1,well 4
3129,0.0019,0.029501,0.179731,1,1,well 4
3129.5,0.0033,0.038171,0.188512,1,1,well 4
3130,0.0021,0.027998,0.186817,1,1,well 4
3130.5,0.002,0.028309,0.184471,1,1,well 4
3131,0.0012,0.021738,0.174415,1,1,well 4
3131.5,0.0027,0.036914,0.18037,1,1,well 4
3132,0.0011,0.023836,0.167273,1,1,well 4
3132.5,0.0013,0.022764,0.174343,1,1,well 4
3133,0.0011,0.015177,0.181807,1,1,well 4
3133.5,0.0017,0.020298,0.189607,1,1,well 4
3134,0.0014,0.017999,0.187434,1,1,well 4
3134.5,0.0014,0.022304,0.179024,1,1,well 4
3135,0.0013,0.024212,0.171912,1,1,well 4
3135.5,0.0023,0.032451,0.183009,1,1,well 4
3136,0.0035,0.036895,0.193263,1,1,well 4
3136.5,0.0031,0.031536,0.197097,1,1,well 4
3137,0.005,0.037702,0.208379,1,1,well 4
3137.5,0.004,0.03117,0.208715,1,1,well 4
3138,0.0078,0.050149,0.208922,1,1,well 4
3138.5,0.0038,0.0396,0.191964,1,1,well 4
3139,0.0032,0.036456,0.18982,1,1,well 4
3139.5,0.0024,0.026786,0.193858,1,1,well 4
3140,0.0027,0.027277,0.197338,1,1,well 4
3140.5,0.0039,0.040466,0.191912,1,1,well 4
3141,0.0039,0.038917,0.194341,1,1,well 4
3141.5,0.0048,0.045968,0.191575,1,1,well 4
3142,0.0046,0.042556,0.196464,1,1,well 4
3142.5,0.0094,0.059362,0.200173,1,1,well 4
3143,0.0167,0.072484,0.20528,1,1,well 4
3143.5,0.0305,0.089329,0.200735,1,1,well 4
3144,0.0092,0.064849,0.183187,1,1,well 4
3144.5,0.0018,0.035341,0.165174,1,1,well 4
3145,0.0015,0.033406,0.161821,1,1,well 4
3145.5,0.0055,0.055797,0.175527,1,1,well 4
3146,0.013,0.073928,0.178979,1,1,well 4
3146.5,0.0085,0.066556,0.171088,1,1,well 4
3147,0.0018,0.040581,0.152843,1,1,well 4
3147.5,0.0018,0.042097,0.145481,1,1,well 4
3148,0.0058,0.062151,0.154513,1,1,well 4
3148.5,0.0331,0.093087,0.158685,1,1,well 4
3149,0.037,0.09446,0.158442,1,1,well 4
3149.5,0.0154,0.079643,0.168864,1,1,well 4
3150,0.0184,0.081731,0.179579,1,1,well 4
3150.5,0.0411,0.097902,0.194151,1,1,well 4
3151,0.0503,0.102256,0.197508,1,1,well 4
3151.5,0.0282,0.087416,0.200859,1,1,well 4
3152,0.0155,0.074174,0.194541,1,1,well 4
3152.5,0.0043,0.04969,0.177133,1,1,well 4
3153,0.0009,0.030883,0.145384,1,1,well 4
3153.5,0.0005,0.023101,0.141432,1,1,well 4
3154,0.0003,0.020523,0.129824,1,1,well 4
3154.5,0.0003,0.019629,0.131101,1,1,well 4
3155,0.0001,0.01325,0.116483,1,1,well 4
3155.5,0.0004,0.020896,0.13693,1,1,well 4
3156,0.0028,0.045612,0.163192,1,1,well 4
3156.5,0.0419,0.099315,0.186801,1,1,well 4
3157,0.0568,0.106409,0.183844,1,1,well 4
3157.5,0.0053,0.058072,0.165731,1,1,well 4
3158,0.0013,0.03516,0.152189,1,1,well 4
3158.5,0.0009,0.032506,0.14043,1,1,well 4
3159,0.0005,0.025699,0.129174,1,1,well 4
3159.5,0.0002,0.018955,0.120424,1,1,well 4
3160,0.0004,0.023398,0.130636,1,1,well 4
3160.5,0.0033,0.047177,0.167832,1,1,well 4
3161,0.0081,0.061577,0.184643,1,1,well 4
3161.5,0.004,0.04524,0.183377,1,1,well 4
3162,0.0083,0.064212,0.178471,1,1,well 4
3162.5,0.0042,0.055264,0.158749,1,1,well 4
3163,0.0137,0.078385,0.160403,1,1,well 4
3163.5,0.0046,0.052969,0.172148,1,1,well 4
3164,0.0056,0.052105,0.18643,1,1,well 4
3164.5,0.0026,0.037377,0.178007,1,1,well 4
3165,0.0035,0.047019,0.172596,1,1,well 4
3165.5,0.0029,0.045487,0.16559,1,1,well 4
3166,0.0038,0.046747,0.17735,1,1,well 4
3166.5,0.0022,0.037592,0.170938,1,1,well 4
3167,0.001,0.02919,0.155109,1,1,well 4
3167.5,0.0004,0.020581,0.133378,1,1,well 4
3168,0.0001,0.012446,0.114165,1,1,well 4
3168.5,0.0011,0.033262,0.147546,1,1,well 4
3169,0.0073,0.062307,0.17506,1,1,well 4
3169.5,0.0132,0.069727,0.195988,1,1,well 4
3170,0.0073,0.055332,0.19451,1,1,well 4
3170.5,0.0065,0.055948,0.186181,1,1,well 4
3171,0.0077,0.06005,0.185908,1,1,well 4
3171.5,0.0027,0.043157,0.168153,1,1,well 4
3172,0.0035,0.047672,0.170178,1,1,well 4
3172.5,0.0009,0.027066,0.154092,1,1,well 4
3173,0.0015,0.034857,0.159351,1,1,well 4
3173.5,0.0006,0.020002,0.150038,1,1,well 4
3174,0.0006,0.023999,0.144936,1,1,well 4
3174.5,0.0007,0.024687,0.14602,1,1,well 4
3175,0.0016,0.03662,0.157985,1,1,well 4
3175.5,0.0022,0.037987,0.169704,1,1,well 4
3176,0.0026,0.038775,0.175565,1,1,well 4
3176.5,0.0017,0.034084,0.165292,1,1,well 4
3177,0.0027,0.042376,0.170584,1,1,well 4
3177.5,0.0034,0.049311,0.164066,1,1,well 4
3178,0.0029,0.041877,0.175344,1,1,well 4
3178.5,0.0015,0.029222,0.169222,1,1,well 4
3179,0.0011,0.020874,0.173359,1,1,well 4
3179.5,0.002,0.026685,0.185721,1,1,well 4
3180,0.002,0.029886,0.182056,1,1,well 4
3180.5,0.0038,0.040103,0.191949,1,1,well 4
3181,0.0013,0.028968,0.163349,1,1,well 4
3181.5,0.0014,0.032575,0.159549,1,1,well 4
3182,0.0004,0.017021,0.140948,1,1,well 4
3182.5,0.0011,0.027953,0.159938,1,1,well 4
3183,0.0014,0.030392,0.164441,1,1,well 4
3183.5,0.0024,0.039026,0.17084,1,1,well 4
3184,0.0037,0.04428,0.182246,1,1,well 4
3184.5,0.0029,0.036159,0.186322,1,1,well 4
3185,0.0097,0.060496,0.200127,1,1,well 4
3185.5,0.0061,0.049122,0.198439,1,1,well 4
3186,0.0061,0.044228,0.208054,1,1,well 4
3186.5,0.0024,0.025145,0.197468,1,1,well 4
3187,0.0007,0.026393,0.147073,1,1,well 4
3187.5,0,0.002948,0.07099,1,1,well 4
3188,0,-0.033016,0.0019,1.0063,0.8902,well 4
3188.5,0,-0.024951,0.012587,1.0419,0.917,well 4
3189,0,-0.023842,0.01098,1.0365,0.9207,well 4
3189.5,0,-0.027706,0.001806,1.006,0.9078,well 4
3190,0,-0.026181,0.006181,1.0206,0.9129,well 4
3190.5,0,-0.023681,0.00562,1.0187,0.9212,well 4
3191,0,-0.019219,0.015003,1.0499,0.9361,well 4
3191.5,0,-0.013384,0.023673,1,1,well 4
3192,0,-0.009022,0.037629,1,1,well 4
3192.5,0,-0.009625,0.034242,1,1,well 4
3193,0,-0.001835,0.064248,1,1,well 4
3193.5,0.0001,0.017964,0.094447,1,1,well 4
3194,0.0019,0.045584,0.139059,1,1,well 4
3194.5,0.0023,0.043698,0.158609,1,1,well 4
3195,0.0046,0.042532,0.196485,1,1,well 4
3195.5,0.0024,0.023757,0.198673,1,1,well 4
3196,0.0019,0.020629,0.194224,1,1,well 4
3196.5,0.002,0.021714,0.195348,1,1,well 4
3197,0.0036,0.036501,0.195638,1,1,well 4
3197.5,0.004,0.037955,0.197884,1,1,well 4
3198,0.0031,0.034811,0.192272,1,1,well 4
3198.5,0.0022,0.033046,0.180657,1,1,well 4
3199,0.0104,0.063455,0.1976,1,1,well 4
3199.5,0.6056,0.14597,0.198817,1,1,well 4
3200,2.1771,0.160185,0.197276,1,1,well 4
3200.5,1.3358,0.144861,0.179483,1,1,well 4
3201,0.2228,0.120847,0.169642,1,1,well 4
3201.5,0.3559,0.127994,0.173639,1,1,well 4
3202,0.1385,0.117058,0.1745,1,1,well 4
3202.5,0.0157,0.078547,0.179854,1,1,well 4
3203,0.0137,0.076207,0.176444,1,1,well 4
3203.5,0.0167,0.080182,0.178559,1,1,well 4
3204,0.1506,0.11711,0.171803,1,1,well 4
3204.5,0.0763,0.10684,0.166961,1,1,well 4
3205,0.0161,0.081989,0.160125,1,1,well 4
3205.5,0.0044,0.053351,0.168539,1,1,well 4
3206,0.0045,0.052407,0.173438,1,1,well 4
3206.5,0.035,0.095406,0.188359,1,1,well 4
3207,0.9897,0.147811,0.190244,1,1,well 4
3207.5,1.3988,0.157983,0.202049,1,1,well 4
3208,0.0023,0.040749,0.164779,1,1,well 4
3208.5,0.0026,0.043615,0.165768,1,1,well 4
3209,0.0059,0.059843,0.168029,1,1,well 4
3209.5,0.53,0.137617,0.184108,1,1,well 4
3210,2.4143,0.156619,0.189499,1,1,well 4
3210.5,0.6917,0.144111,0.19104,1,1,well 4
3211,0.0319,0.093264,0.188513,1,1,well 4
3211.5,0.0023,0.038739,0.169667,1,1,well 4
3212,0.0004,0.016086,0.145748,1,1,well 4
3212.5,0.0003,0.013183,0.143704,1,1,well 4
3213,0.0024,0.033293,0.182983,1,1,well 4
3213.5,0.0278,0.085936,0.206971,1,1,well 4
3214,0.051,0.099562,0.216868,1,1,well 4
3214.5,0.0174,0.072375,0.210105,1,1,well 4
3215,0.0085,0.053848,0.207554,1,1,well 4
3215.5,0.0221,0.075464,0.219362,1,1,well 4
3216,0.0746,0.109857,0.216288,1,1,well 4
3216.5,0.1426,0.126401,0.220126,1,1,well 4
3217,0.0193,0.077305,0.203886,1,1,well 4
3217.5,0.0079,0.055655,0.199218,1,1,well 4
3218,0.0029,0.036588,0.186308,1,1,well 4
3218.5,0.0063,0.051271,0.195982,1,1,well 4
3219,0.0167,0.068192,0.217384,1,1,well 4
3219.5,0.0309,0.083126,0.224893,1,1,well 4
3220,0.015,0.063517,0.221102,1,1,well 4
3220.5,0.0031,0.0356,0.191038,1,1,well 4
3221,0.0012,0.025379,0.168328,1,1,well 4
3221.5,0.0008,0.021172,0.159317,1,1,well 4
3222,0.001,0.024684,0.162568,1,1,well 4
3222.5,0.0011,0.019301,0.174611,1,1,well 4
3223,0.0016,0.020202,0.187319,1,1,well 4
3223.5,0.0012,0.013807,0.185397,1,1,well 4
3224,0.0011,0.017721,0.179349,1,1,well 4
3224.5,0.0009,0.018711,0.171144,1,1,well 4
3225,0.0022,0.027036,0.190416,1,1,well 4
3225.5,0.0036,0.034682,0.19927,1,1,well 4
3226,0.0039,0.034996,0.202709,1,1,well 4
3226.5,0.0019,0.024399,0.189384,1,1,well 4
3227,0.0028,0.019615,0.211612,1,1,well 4
3227.5,0.0033,0.015667,0.223292,1,1,well 4
3228,0.0046,0.022823,0.227646,1,1,well 4
3228.5,0.0042,0.028208,0.215818,1,1,well 4
3229,0.0076,0.042537,0.222098,1,1,well 4
3229.5,0.06,0.095846,0.245471,1,1,well 4
3230,0.5706,0.162079,0.250685,1,1,well 4
3230.5,6.4364,0.199386,0.243446,1,1,well 4
3231,4.1299,0.186737,0.23078,1,1,well 4
3231.5,5.5377,0.192797,0.235096,1,1,well 4
3232,12.987,0.20764,0.243137,1,1,well 4
3232.5,28.6357,0.227301,0.259959,1,1,well 4
3233,281.4986,0.259716,0.275832,1,1,well 4
3233.5,637.9375,0.277122,0.290024,1,1,well 4
3234,957.5961,0.28207,0.29281,1,1,well 4
3234.5,200.0045,0.268345,0.29021,1,1,well 4
3235,283.8091,0.265749,0.283225,1,1,well 4
3235.5,512.1432,0.278095,0.293002,1,1,well 4
3236,3546.6692,0.298362,0.30332,1,1,well 4
3236.5,7982.4946,0.309125,0.31125,1,1,well 4
3237,1144.0032,0.263239,0.27001,1,1,well 4
3237.5,7.566,0.189243,0.223221,1,1,well 4
3238,0.0016,0.032749,0.166634,1,1,well 4
3238.5,0.0005,0.012151,0.158933,1,1,well 4
3239,0.0004,0.010195,0.152097,1,1,well 4
3239.5,0.0002,0.010712,0.12642,1,1,well 4
3240,0,0.001631,0.07497,1,1,well 4
3240.5,0,-0.022548,0.005759,1.0192,0.925,well 4
3241,0,-0.029443,0.004377,1.0146,0.902,well 4
3241.5,0,-0.026833,0.000426,1.0014,0.9107,well 4
3242,0,-0.020586,0.008254,1.0275,0.9315,well 4
3242.5,0,-0.011336,0.040429,1,1,well 4
3243,0.0002,0.021985,0.083231,1,1,well 4
